fiscal_year,fiscal_month,calendar_month,calendar_year,period,dept_id,category_id,obligated_amount
2025,1,10,2024,2024-10,DEPT-05,CAP,560.7
2025,2,11,2024,2024-11,DEPT-05,CAP,610.6
2025,3,12,2024,2024-12,DEPT-05,CAP,684.4
2025,4,1,2025,2025-01,DEPT-05,CAP,789.2
2025,5,2,2025,2025-02,DEPT-05,CAP,879.6
2025,6,3,2025,2025-03,DEPT-05,CAP,881.6
2025,7,4,2025,2025-04,DEPT-05,CAP,1018.5
2025,8,5,2025,2025-05,DEPT-05,CAP,984.5
2025,9,6,2025,2025-06,DEPT-05,CAP,1144.1
2025,10,7,2025,2025-07,DEPT-05,CAP,1247.4
2025,11,8,2025,2025-08,DEPT-05,CAP,1313.1
2025,12,9,2025,2025-09,DEPT-05,CAP,1605.0
2025,1,10,2024,2024-10,DEPT-05,GRANTS,278.2
2025,2,11,2024,2024-11,DEPT-05,GRANTS,350.7
2025,3,12,2024,2024-12,DEPT-05,GRANTS,462.5
2025,4,1,2025,2025-01,DEPT-05,GRANTS,459.7
2025,5,2,2025,2025-02,DEPT-05,GRANTS,493.8
2025,6,3,2025,2025-03,DEPT-05,GRANTS,609.3
2025,7,4,2025,2025-04,DEPT-05,GRANTS,540.6
2025,8,5,2025,2025-05,DEPT-05,GRANTS,571.0
2025,9,6,2025,2025-06,DEPT-05,GRANTS,612.9
2025,10,7,2025,2025-07,DEPT-05,GRANTS,589.5
2025,11,8,2025,2025-08,DEPT-05,GRANTS,677.4
2025,12,9,2025,2025-09,DEPT-05,GRANTS,849.7
2025,1,10,2024,2024-10,DEPT-05,CONTR,196.7
2025,2,11,2024,2024-11,DEPT-05,CONTR,225.4
2025,3,12,2024,2024-12,DEPT-05,CONTR,273.1
2025,4,1,2025,2025-01,DEPT-05,CONTR,316.2
2025,5,2,2025,2025-02,DEPT-05,CONTR,333.2
2025,6,3,2025,2025-03,DEPT-05,CONTR,328.2
2025,7,4,2025,2025-04,DEPT-05,CONTR,334.3
2025,8,5,2025,2025-05,DEPT-05,CONTR,408.0
2025,9,6,2025,2025-06,DEPT-05,CONTR,419.2
2025,10,7,2025,2025-07,DEPT-05,CONTR,380.3
2025,11,8,2025,2025-08,DEPT-05,CONTR,465.9
2025,12,9,2025,2025-09,DEPT-05,CONTR,610.6
2026,1,10,2025,2025-10,DEPT-05,PERS,1928.6
2026,2,11,2025,2025-11,DEPT-05,PERS,2380.5
2026,3,12,2025,2025-12,DEPT-05,PERS,2681.9
2026,4,1,2026,2026-01,DEPT-05,PERS,2956.3
2026,5,2,2026,2026-02,DEPT-05,PERS,3041.3
2026,6,3,2026,2026-03,DEPT-05,PERS,3053.5
2026,7,4,2026,2026-04,DEPT-05,PERS,3357.5
2026,8,5,2026,2026-05,DEPT-05,PERS,3636.4
2026,1,10,2025,2025-10,DEPT-05,OPS,694.2
2026,2,11,2025,2025-11,DEPT-05,OPS,722.5
2026,3,12,2025,2025-12,DEPT-05,OPS,973.6
2026,4,1,2026,2026-01,DEPT-05,OPS,1087.8
2026,5,2,2026,2026-02,DEPT-05,OPS,1134.2
2026,6,3,2026,2026-03,DEPT-05,OPS,1213.2
2026,7,4,2026,2026-04,DEPT-05,OPS,1366.3
2026,8,5,2026,2026-05,DEPT-05,OPS,1272.2
2026,1,10,2025,2025-10,DEPT-05,CAP,355.7
2026,2,11,2025,2025-11,DEPT-05,CAP,485.9
2026,3,12,2025,2025-12,DEPT-05,CAP,626.9
2026,4,1,2026,2026-01,DEPT-05,CAP,722.1
2026,5,2,2026,2026-02,DEPT-05,CAP,724.3
2026,6,3,2026,2026-03,DEPT-05,CAP,641.7
2026,7,4,2026,2026-04,DEPT-05,CAP,758.2
2026,8,5,2026,2026-05,DEPT-05,CAP,834.8
2026,1,10,2025,2025-10,DEPT-05,GRANTS,278.4
2026,2,11,2025,2025-11,DEPT-05,GRANTS,350.0
2026,3,12,2025,2025-12,DEPT-05,GRANTS,367.4
2026,4,1,2026,2026-01,DEPT-05,GRANTS,429.2
2026,5,2,2026,2026-02,DEPT-05,GRANTS,472.9
2026,6,3,2026,2026-03,DEPT-05,GRANTS,520.2
2026,7,4,2026,2026-04,DEPT-05,GRANTS,485.1
2026,8,5,2026,2026-05,DEPT-05,GRANTS,533.8
2026,1,10,2025,2025-10,DEPT-05,CONTR,159.0
2026,2,11,2025,2025-11,DEPT-05,CONTR,235.7
2026,3,12,2025,2025-12,DEPT-05,CONTR,280.8
2026,4,1,2026,2026-01,DEPT-05,CONTR,289.9
2026,5,2,2026,2026-02,DEPT-05,CONTR,342.7
2026,6,3,2026,2026-03,DEPT-05,CONTR,359.1
2026,7,4,2026,2026-04,DEPT-05,CONTR,314.0
2026,8,5,2026,2026-05,DEPT-05,CONTR,412.8
2019,1,10,2018,2018-10,DEPT-06,PERS,1513.6
2019,2,11,2018,2018-11,DEPT-06,PERS,2076.0
2019,3,12,2018,2018-12,DEPT-06,PERS,2119.5
2019,4,1,2019,2019-01,DEPT-06,PERS,2549.5
2019,5,2,2019,2019-02,DEPT-06,PERS,2663.4
2019,6,3,2019,2019-03,DEPT-06,PERS,2977.2
2019,7,4,2019,2019-04,DEPT-06,PERS,3119.2
2019,8,5,2019,2019-05,DEPT-06,PERS,3203.3
2019,9,6,2019,2019-06,DEPT-06,PERS,3027.5
2019,10,7,2019,2019-07,DEPT-06,PERS,3364.3
2019,11,8,2019,2019-08,DEPT-06,PERS,3983.3
2019,12,9,2019,2019-09,DEPT-06,PERS,5265.0
2019,1,10,2018,2018-10,DEPT-06,OPS,496.6
2019,2,11,2018,2018-11,DEPT-06,OPS,669.9
2019,3,12,2018,2018-12,DEPT-06,OPS,737.1
2019,4,1,2019,2019-01,DEPT-06,OPS,749.3
2019,5,2,2019,2019-02,DEPT-06,OPS,850.6
2019,6,3,2019,2019-03,DEPT-06,OPS,944.8
2019,7,4,2019,2019-04,DEPT-06,OPS,1011.6
2019,8,5,2019,2019-05,DEPT-06,OPS,1200.9
2019,9,6,2019,2019-06,DEPT-06,OPS,1043.0
2019,10,7,2019,2019-07,DEPT-06,OPS,1210.8
2019,11,8,2019,2019-08,DEPT-06,OPS,1379.5
2019,12,9,2019,2019-09,DEPT-06,OPS,1678.8
2019,1,10,2018,2018-10,DEPT-06,CAP,252.1
2019,2,11,2018,2018-11,DEPT-06,CAP,281.2
2019,3,12,2018,2018-12,DEPT-06,CAP,363.8
2019,4,1,2019,2019-01,DEPT-06,CAP,373.4
2019,5,2,2019,2019-02,DEPT-06,CAP,377.2
2019,6,3,2019,2019-03,DEPT-06,CAP,437.1
2019,7,4,2019,2019-04,DEPT-06,CAP,454.5
2019,8,5,2019,2019-05,DEPT-06,CAP,549.7
2019,9,6,2019,2019-06,DEPT-06,CAP,581.0
2019,10,7,2019,2019-07,DEPT-06,CAP,568.4
2019,11,8,2019,2019-08,DEPT-06,CAP,657.1
2019,12,9,2019,2019-09,DEPT-06,CAP,720.3
2019,1,10,2018,2018-10,DEPT-06,GRANTS,211.6
2019,2,11,2018,2018-11,DEPT-06,GRANTS,277.8
2019,3,12,2018,2018-12,DEPT-06,GRANTS,339.2
2019,4,1,2019,2019-01,DEPT-06,GRANTS,323.1
2019,5,2,2019,2019-02,DEPT-06,GRANTS,398.0
2019,6,3,2019,2019-03,DEPT-06,GRANTS,344.1
2019,7,4,2019,2019-04,DEPT-06,GRANTS,374.5
2019,8,5,2019,2019-05,DEPT-06,GRANTS,465.6
2019,9,6,2019,2019-06,DEPT-06,GRANTS,527.2
2019,10,7,2019,2019-07,DEPT-06,GRANTS,534.3
2019,11,8,2019,2019-08,DEPT-06,GRANTS,561.1
2019,12,9,2019,2019-09,DEPT-06,GRANTS,585.1
2019,1,10,2018,2018-10,DEPT-06,CONTR,105.6
2019,2,11,2018,2018-11,DEPT-06,CONTR,155.6
2019,3,12,2018,2018-12,DEPT-06,CONTR,176.8
2019,4,1,2019,2019-01,DEPT-06,CONTR,178.7
2019,5,2,2019,2019-02,DEPT-06,CONTR,211.1
2019,6,3,2019,2019-03,DEPT-06,CONTR,226.1
2019,7,4,2019,2019-04,DEPT-06,CONTR,256.0
2019,8,5,2019,2019-05,DEPT-06,CONTR,254.8
2019,9,6,2019,2019-06,DEPT-06,CONTR,292.2
2019,10,7,2019,2019-07,DEPT-06,CONTR,294.2
2019,11,8,2019,2019-08,DEPT-06,CONTR,319.1
2019,12,9,2019,2019-09,DEPT-06,CONTR,440.6
2020,1,10,2019,2019-10,DEPT-06,PERS,1290.7
2020,2,11,2019,2019-11,DEPT-06,PERS,2096.9
2020,3,12,2019,2019-12,DEPT-06,PERS,2083.4
2020,4,1,2020,2020-01,DEPT-06,PERS,2244.6
2020,5,2,2020,2020-02,DEPT-06,PERS,2431.9
2020,6,3,2020,2020-03,DEPT-06,PERS,2863.3
2020,7,4,2020,2020-04,DEPT-06,PERS,2812.7
2020,8,5,2020,2020-05,DEPT-06,PERS,2441.0
2020,9,6,2020,2020-06,DEPT-06,PERS,3288.2
2020,10,7,2020,2020-07,DEPT-06,PERS,3178.3
2020,11,8,2020,2020-08,DEPT-06,PERS,3609.3
2020,12,9,2020,2020-09,DEPT-06,PERS,4050.4
2020,1,10,2019,2019-10,DEPT-06,OPS,488.8
2020,2,11,2019,2019-11,DEPT-06,OPS,543.4
2020,3,12,2019,2019-12,DEPT-06,OPS,682.9
2020,4,1,2020,2020-01,DEPT-06,OPS,713.0
2020,5,2,2020,2020-02,DEPT-06,OPS,902.1
2020,6,3,2020,2020-03,DEPT-06,OPS,966.0
2020,7,4,2020,2020-04,DEPT-06,OPS,889.2
2020,8,5,2020,2020-05,DEPT-06,OPS,942.8
2020,9,6,2020,2020-06,DEPT-06,OPS,960.6
2020,10,7,2020,2020-07,DEPT-06,OPS,1191.2
2020,11,8,2020,2020-08,DEPT-06,OPS,1167.1
2020,12,9,2020,2020-09,DEPT-06,OPS,1460.4
2020,1,10,2019,2019-10,DEPT-06,CAP,272.7
2020,2,11,2019,2019-11,DEPT-06,CAP,295.7
2020,3,12,2019,2019-12,DEPT-06,CAP,364.1
2020,4,1,2020,2020-01,DEPT-06,CAP,343.6
2020,5,2,2020,2020-02,DEPT-06,CAP,445.2
2020,6,3,2020,2020-03,DEPT-06,CAP,519.3
2020,7,4,2020,2020-04,DEPT-06,CAP,505.2
2020,8,5,2020,2020-05,DEPT-06,CAP,564.9
2020,9,6,2020,2020-06,DEPT-06,CAP,497.7
2020,10,7,2020,2020-07,DEPT-06,CAP,601.2
2020,11,8,2020,2020-08,DEPT-06,CAP,597.4
2020,12,9,2020,2020-09,DEPT-06,CAP,799.9
2020,1,10,2019,2019-10,DEPT-06,GRANTS,219.4
2020,2,11,2019,2019-11,DEPT-06,GRANTS,254.7
2020,3,12,2019,2019-12,DEPT-06,GRANTS,264.8
2020,4,1,2020,2020-01,DEPT-06,GRANTS,287.7
2020,5,2,2020,2020-02,DEPT-06,GRANTS,306.4
2020,6,3,2020,2020-03,DEPT-06,GRANTS,381.9
2020,7,4,2020,2020-04,DEPT-06,GRANTS,454.8
2020,8,5,2020,2020-05,DEPT-06,GRANTS,458.4
2020,9,6,2020,2020-06,DEPT-06,GRANTS,370.1
2020,10,7,2020,2020-07,DEPT-06,GRANTS,537.0
2020,11,8,2020,2020-08,DEPT-06,GRANTS,567.7
2020,12,9,2020,2020-09,DEPT-06,GRANTS,583.6
2020,1,10,2019,2019-10,DEPT-06,CONTR,124.6
2020,2,11,2019,2019-11,DEPT-06,CONTR,169.8
2020,3,12,2019,2019-12,DEPT-06,CONTR,192.6
2020,4,1,2020,2020-01,DEPT-06,CONTR,177.9
2020,5,2,2020,2020-02,DEPT-06,CONTR,223.3
2020,6,3,2020,2020-03,DEPT-06,CONTR,188.3
2020,7,4,2020,2020-04,DEPT-06,CONTR,237.0
2020,8,5,2020,2020-05,DEPT-06,CONTR,278.7
2020,9,6,2020,2020-06,DEPT-06,CONTR,270.1
2020,10,7,2020,2020-07,DEPT-06,CONTR,286.2
2020,11,8,2020,2020-08,DEPT-06,CONTR,349.7
2020,12,9,2020,2020-09,DEPT-06,CONTR,443.7
2021,1,10,2020,2020-10,DEPT-06,PERS,1592.1
2021,2,11,2020,2020-11,DEPT-06,PERS,1884.5
2021,3,12,2020,2020-12,DEPT-06,PERS,2261.7
2021,4,1,2021,2021-01,DEPT-06,PERS,2373.1
2021,5,2,2021,2021-02,DEPT-06,PERS,2452.8
2021,6,3,2021,2021-03,DEPT-06,PERS,2580.3
2021,7,4,2021,2021-04,DEPT-06,PERS,2670.4
2021,8,5,2021,2021-05,DEPT-06,PERS,2602.6
2021,9,6,2021,2021-06,DEPT-06,PERS,2809.8
2021,10,7,2021,2021-07,DEPT-06,PERS,3286.7
2021,11,8,2021,2021-08,DEPT-06,PERS,3753.9
2021,12,9,2021,2021-09,DEPT-06,PERS,5178.8
2021,1,10,2020,2020-10,DEPT-06,OPS,536.6
2021,2,11,2020,2020-11,DEPT-06,OPS,710.9
2021,3,12,2020,2020-12,DEPT-06,OPS,844.8
2021,4,1,2021,2021-01,DEPT-06,OPS,822.0
2021,5,2,2021,2021-02,DEPT-06,OPS,940.0
2021,6,3,2021,2021-03,DEPT-06,OPS,938.5
2021,7,4,2021,2021-04,DEPT-06,OPS,1124.5
2021,8,5,2021,2021-05,DEPT-06,OPS,1131.6
2021,9,6,2021,2021-06,DEPT-06,OPS,1028.4
2021,10,7,2021,2021-07,DEPT-06,OPS,1272.5
2021,11,8,2021,2021-08,DEPT-06,OPS,1557.3
2021,12,9,2021,2021-09,DEPT-06,OPS,1709.7
2021,1,10,2020,2020-10,DEPT-06,CAP,233.9
2021,2,11,2020,2020-11,DEPT-06,CAP,288.1
2021,3,12,2020,2020-12,DEPT-06,CAP,299.1
2021,4,1,2021,2021-01,DEPT-06,CAP,365.6
2021,5,2,2021,2021-02,DEPT-06,CAP,334.4
2021,6,3,2021,2021-03,DEPT-06,CAP,381.4
2021,7,4,2021,2021-04,DEPT-06,CAP,463.3
2021,8,5,2021,2021-05,DEPT-06,CAP,464.5
2021,9,6,2021,2021-06,DEPT-06,CAP,465.1
2021,10,7,2021,2021-07,DEPT-06,CAP,545.7
2021,11,8,2021,2021-08,DEPT-06,CAP,574.3
2021,12,9,2021,2021-09,DEPT-06,CAP,728.4
2021,1,10,2020,2020-10,DEPT-06,GRANTS,222.8
2021,2,11,2020,2020-11,DEPT-06,GRANTS,243.6
2021,3,12,2020,2020-12,DEPT-06,GRANTS,306.7
2021,4,1,2021,2021-01,DEPT-06,GRANTS,321.0
2021,5,2,2021,2021-02,DEPT-06,GRANTS,308.0
2021,6,3,2021,2021-03,DEPT-06,GRANTS,348.5
2021,7,4,2021,2021-04,DEPT-06,GRANTS,449.9
2021,8,5,2021,2021-05,DEPT-06,GRANTS,436.3
2021,9,6,2021,2021-06,DEPT-06,GRANTS,399.5
2021,10,7,2021,2021-07,DEPT-06,GRANTS,433.0
2021,11,8,2021,2021-08,DEPT-06,GRANTS,536.0
2021,12,9,2021,2021-09,DEPT-06,GRANTS,767.1
2021,1,10,2020,2020-10,DEPT-06,CONTR,115.3
2021,2,11,2020,2020-11,DEPT-06,CONTR,158.0
2021,3,12,2020,2020-12,DEPT-06,CONTR,173.8
2021,4,1,2021,2021-01,DEPT-06,CONTR,188.9
2021,5,2,2021,2021-02,DEPT-06,CONTR,174.2
2021,6,3,2021,2021-03,DEPT-06,CONTR,223.7
2021,7,4,2021,2021-04,DEPT-06,CONTR,215.1
2021,8,5,2021,2021-05,DEPT-06,CONTR,250.2
2021,9,6,2021,2021-06,DEPT-06,CONTR,231.0
2021,10,7,2021,2021-07,DEPT-06,CONTR,277.0
2021,11,8,2021,2021-08,DEPT-06,CONTR,307.5
2021,12,9,2021,2021-09,DEPT-06,CONTR,372.5
2022,1,10,2021,2021-10,DEPT-06,PERS,1517.1
2022,2,11,2021,2021-11,DEPT-06,PERS,1757.9
2022,3,12,2021,2021-12,DEPT-06,PERS,2012.5
2022,4,1,2022,2022-01,DEPT-06,PERS,2579.6
2022,5,2,2022,2022-02,DEPT-06,PERS,2654.8
2022,6,3,2022,2022-03,DEPT-06,PERS,2453.6
2022,7,4,2022,2022-04,DEPT-06,PERS,2902.1
2022,8,5,2022,2022-05,DEPT-06,PERS,2764.5
2022,9,6,2022,2022-06,DEPT-06,PERS,2808.4
2022,10,7,2022,2022-07,DEPT-06,PERS,3712.6
2022,11,8,2022,2022-08,DEPT-06,PERS,3243.6
2022,12,9,2022,2022-09,DEPT-06,PERS,5086.4
2022,1,10,2021,2021-10,DEPT-06,OPS,581.0
2022,2,11,2021,2021-11,DEPT-06,OPS,712.5
2022,3,12,2021,2021-12,DEPT-06,OPS,884.6
2022,4,1,2022,2022-01,DEPT-06,OPS,965.3
2022,5,2,2022,2022-02,DEPT-06,OPS,922.9
2022,6,3,2022,2022-03,DEPT-06,OPS,1114.7
2022,7,4,2022,2022-04,DEPT-06,OPS,1130.2
2022,8,5,2022,2022-05,DEPT-06,OPS,1066.8
2022,9,6,2022,2022-06,DEPT-06,OPS,1234.8
2022,10,7,2022,2022-07,DEPT-06,OPS,1536.5
2022,11,8,2022,2022-08,DEPT-06,OPS,1718.6
2022,12,9,2022,2022-09,DEPT-06,OPS,2020.3
2022,1,10,2021,2021-10,DEPT-06,CAP,245.5
2022,2,11,2021,2021-11,DEPT-06,CAP,344.7
2022,3,12,2021,2021-12,DEPT-06,CAP,418.7
2022,4,1,2022,2022-01,DEPT-06,CAP,446.6
2022,5,2,2022,2022-02,DEPT-06,CAP,480.7
2022,6,3,2022,2022-03,DEPT-06,CAP,496.5
2022,7,4,2022,2022-04,DEPT-06,CAP,509.6
2022,8,5,2022,2022-05,DEPT-06,CAP,516.3
2022,9,6,2022,2022-06,DEPT-06,CAP,485.9
2022,10,7,2022,2022-07,DEPT-06,CAP,650.4
2022,11,8,2022,2022-08,DEPT-06,CAP,703.8
2022,12,9,2022,2022-09,DEPT-06,CAP,913.4
2022,1,10,2021,2021-10,DEPT-06,GRANTS,194.3
2022,2,11,2021,2021-11,DEPT-06,GRANTS,279.7
2022,3,12,2021,2021-12,DEPT-06,GRANTS,366.0
2022,4,1,2022,2022-01,DEPT-06,GRANTS,340.6
2022,5,2,2022,2022-02,DEPT-06,GRANTS,360.9
2022,6,3,2022,2022-03,DEPT-06,GRANTS,396.4
2022,7,4,2022,2022-04,DEPT-06,GRANTS,477.9
2022,8,5,2022,2022-05,DEPT-06,GRANTS,399.6
2022,9,6,2022,2022-06,DEPT-06,GRANTS,466.9
2022,10,7,2022,2022-07,DEPT-06,GRANTS,475.3
2022,11,8,2022,2022-08,DEPT-06,GRANTS,531.8
2022,12,9,2022,2022-09,DEPT-06,GRANTS,698.4
2022,1,10,2021,2021-10,DEPT-06,CONTR,113.2
2022,2,11,2021,2021-11,DEPT-06,CONTR,142.9
2022,3,12,2021,2021-12,DEPT-06,CONTR,152.9
2022,4,1,2022,2022-01,DEPT-06,CONTR,154.2
2022,5,2,2022,2022-02,DEPT-06,CONTR,204.3
2022,6,3,2022,2022-03,DEPT-06,CONTR,175.5
2022,7,4,2022,2022-04,DEPT-06,CONTR,184.2
2022,8,5,2022,2022-05,DEPT-06,CONTR,175.4
2022,9,6,2022,2022-06,DEPT-06,CONTR,239.8
2022,10,7,2022,2022-07,DEPT-06,CONTR,256.9
2022,11,8,2022,2022-08,DEPT-06,CONTR,311.7
2022,12,9,2022,2022-09,DEPT-06,CONTR,292.7
2023,1,10,2022,2022-10,DEPT-06,PERS,1679.3
2023,2,11,2022,2022-11,DEPT-06,PERS,1848.4
2023,3,12,2022,2022-12,DEPT-06,PERS,2312.4
2023,4,1,2023,2023-01,DEPT-06,PERS,2031.0
2023,5,2,2023,2023-02,DEPT-06,PERS,2800.9
2023,6,3,2023,2023-03,DEPT-06,PERS,2841.8
2023,7,4,2023,2023-04,DEPT-06,PERS,2831.9
2023,8,5,2023,2023-05,DEPT-06,PERS,3163.0
2023,9,6,2023,2023-06,DEPT-06,PERS,2980.5
2023,10,7,2023,2023-07,DEPT-06,PERS,3346.5
2023,11,8,2023,2023-08,DEPT-06,PERS,3700.8
2023,12,9,2023,2023-09,DEPT-06,PERS,4127.7
2023,1,10,2022,2022-10,DEPT-06,OPS,654.7
2023,2,11,2022,2022-11,DEPT-06,OPS,820.0
2023,3,12,2022,2022-12,DEPT-06,OPS,835.1
2023,4,1,2023,2023-01,DEPT-06,OPS,979.3
2023,5,2,2023,2023-02,DEPT-06,OPS,999.1
2023,6,3,2023,2023-03,DEPT-06,OPS,1117.5
2023,7,4,2023,2023-04,DEPT-06,OPS,1098.8
2023,8,5,2023,2023-05,DEPT-06,OPS,1138.4
2023,9,6,2023,2023-06,DEPT-06,OPS,1401.8
2023,10,7,2023,2023-07,DEPT-06,OPS,1421.8
2023,11,8,2023,2023-08,DEPT-06,OPS,1818.4
2023,12,9,2023,2023-09,DEPT-06,OPS,1980.9
2023,1,10,2022,2022-10,DEPT-06,CAP,235.8
2023,2,11,2022,2022-11,DEPT-06,CAP,341.8
2023,3,12,2022,2022-12,DEPT-06,CAP,386.4
2023,4,1,2023,2023-01,DEPT-06,CAP,419.1
2023,5,2,2023,2023-02,DEPT-06,CAP,464.8
2023,6,3,2023,2023-03,DEPT-06,CAP,429.0
2023,7,4,2023,2023-04,DEPT-06,CAP,476.1
2023,8,5,2023,2023-05,DEPT-06,CAP,502.3
2023,9,6,2023,2023-06,DEPT-06,CAP,482.0
2023,10,7,2023,2023-07,DEPT-06,CAP,581.6
2023,11,8,2023,2023-08,DEPT-06,CAP,720.3
2023,12,9,2023,2023-09,DEPT-06,CAP,836.1
2023,1,10,2022,2022-10,DEPT-06,GRANTS,189.3
2023,2,11,2022,2022-11,DEPT-06,GRANTS,227.0
2023,3,12,2022,2022-12,DEPT-06,GRANTS,347.2
2023,4,1,2023,2023-01,DEPT-06,GRANTS,327.6
2023,5,2,2023,2023-02,DEPT-06,GRANTS,335.2
2023,6,3,2023,2023-03,DEPT-06,GRANTS,368.8
2023,7,4,2023,2023-04,DEPT-06,GRANTS,353.3
2023,8,5,2023,2023-05,DEPT-06,GRANTS,472.6
2023,9,6,2023,2023-06,DEPT-06,GRANTS,433.7
2023,10,7,2023,2023-07,DEPT-06,GRANTS,549.1
2023,11,8,2023,2023-08,DEPT-06,GRANTS,544.3
2023,12,9,2023,2023-09,DEPT-06,GRANTS,761.7
2023,1,10,2022,2022-10,DEPT-06,CONTR,163.8
2023,2,11,2022,2022-11,DEPT-06,CONTR,209.6
2023,3,12,2022,2022-12,DEPT-06,CONTR,245.2
2023,4,1,2023,2023-01,DEPT-06,CONTR,262.1
2023,5,2,2023,2023-02,DEPT-06,CONTR,275.0
2023,6,3,2023,2023-03,DEPT-06,CONTR,280.0
2023,7,4,2023,2023-04,DEPT-06,CONTR,349.7
2023,8,5,2023,2023-05,DEPT-06,CONTR,297.7
2023,9,6,2023,2023-06,DEPT-06,CONTR,339.0
2023,10,7,2023,2023-07,DEPT-06,CONTR,375.0
2023,11,8,2023,2023-08,DEPT-06,CONTR,423.4
2023,12,9,2023,2023-09,DEPT-06,CONTR,499.5
2024,1,10,2023,2023-10,DEPT-06,PERS,1812.8
2024,2,11,2023,2023-11,DEPT-06,PERS,2132.0
2024,3,12,2023,2023-12,DEPT-06,PERS,2230.9
2024,4,1,2024,2024-01,DEPT-06,PERS,2752.7
2024,5,2,2024,2024-02,DEPT-06,PERS,2687.6
2024,6,3,2024,2024-03,DEPT-06,PERS,2707.4
2024,7,4,2024,2024-04,DEPT-06,PERS,3376.6
2024,8,5,2024,2024-05,DEPT-06,PERS,3674.5
2024,9,6,2024,2024-06,DEPT-06,PERS,3890.3
2024,10,7,2024,2024-07,DEPT-06,PERS,4313.1
2024,11,8,2024,2024-08,DEPT-06,PERS,3820.2
2024,12,9,2024,2024-09,DEPT-06,PERS,5077.3
2024,1,10,2023,2023-10,DEPT-06,OPS,748.4
2024,2,11,2023,2023-11,DEPT-06,OPS,723.8
2024,3,12,2023,2023-12,DEPT-06,OPS,979.3
2024,4,1,2024,2024-01,DEPT-06,OPS,950.2
2024,5,2,2024,2024-02,DEPT-06,OPS,1084.1
2024,6,3,2024,2024-03,DEPT-06,OPS,1090.9
2024,7,4,2024,2024-04,DEPT-06,OPS,1275.7
2024,8,5,2024,2024-05,DEPT-06,OPS,1306.9
2024,9,6,2024,2024-06,DEPT-06,OPS,1315.6
2024,10,7,2024,2024-07,DEPT-06,OPS,1381.5
2024,11,8,2024,2024-08,DEPT-06,OPS,1687.2
2024,12,9,2024,2024-09,DEPT-06,OPS,1880.7
2024,1,10,2023,2023-10,DEPT-06,CAP,220.4
2024,2,11,2023,2023-11,DEPT-06,CAP,315.2
2024,3,12,2023,2023-12,DEPT-06,CAP,341.0
2024,4,1,2024,2024-01,DEPT-06,CAP,350.5
2024,5,2,2024,2024-02,DEPT-06,CAP,352.7
2024,6,3,2024,2024-03,DEPT-06,CAP,320.1
2024,7,4,2024,2024-04,DEPT-06,CAP,359.9
2024,8,5,2024,2024-05,DEPT-06,CAP,469.9
2024,9,6,2024,2024-06,DEPT-06,CAP,421.4
2024,10,7,2024,2024-07,DEPT-06,CAP,469.4
2024,11,8,2024,2024-08,DEPT-06,CAP,537.3
2024,12,9,2024,2024-09,DEPT-06,CAP,628.3
2024,1,10,2023,2023-10,DEPT-06,GRANTS,197.9
2024,2,11,2023,2023-11,DEPT-06,GRANTS,267.2
2024,3,12,2023,2023-12,DEPT-06,GRANTS,294.4
2024,4,1,2024,2024-01,DEPT-06,GRANTS,321.2
2024,5,2,2024,2024-02,DEPT-06,GRANTS,342.9
2024,6,3,2024,2024-03,DEPT-06,GRANTS,406.5
2024,7,4,2024,2024-04,DEPT-06,GRANTS,406.9
2024,8,5,2024,2024-05,DEPT-06,GRANTS,432.7
2024,9,6,2024,2024-06,DEPT-06,GRANTS,485.5
2024,10,7,2024,2024-07,DEPT-06,GRANTS,506.3
2024,11,8,2024,2024-08,DEPT-06,GRANTS,548.4
2024,12,9,2024,2024-09,DEPT-06,GRANTS,733.8
2024,1,10,2023,2023-10,DEPT-06,CONTR,171.0
2024,2,11,2023,2023-11,DEPT-06,CONTR,196.0
2024,3,12,2023,2023-12,DEPT-06,CONTR,235.9
2024,4,1,2024,2024-01,DEPT-06,CONTR,236.6
2024,5,2,2024,2024-02,DEPT-06,CONTR,251.8
2024,6,3,2024,2024-03,DEPT-06,CONTR,306.2
2024,7,4,2024,2024-04,DEPT-06,CONTR,317.4
2024,8,5,2024,2024-05,DEPT-06,CONTR,336.4
2024,9,6,2024,2024-06,DEPT-06,CONTR,350.3
2024,10,7,2024,2024-07,DEPT-06,CONTR,380.1
2024,11,8,2024,2024-08,DEPT-06,CONTR,437.8
2024,12,9,2024,2024-09,DEPT-06,CONTR,562.0
2025,1,10,2024,2024-10,DEPT-06,PERS,1807.8
2025,2,11,2024,2024-11,DEPT-06,PERS,2042.8
2025,3,12,2024,2024-12,DEPT-06,PERS,2703.9
2025,4,1,2025,2025-01,DEPT-06,PERS,2669.0
2025,5,2,2025,2025-02,DEPT-06,PERS,2950.4
2025,6,3,2025,2025-03,DEPT-06,PERS,3063.1
2025,7,4,2025,2025-04,DEPT-06,PERS,3245.7
2025,8,5,2025,2025-05,DEPT-06,PERS,3171.6
2025,9,6,2025,2025-06,DEPT-06,PERS,3756.8
2025,10,7,2025,2025-07,DEPT-06,PERS,4826.6
2025,11,8,2025,2025-08,DEPT-06,PERS,4177.0
2025,12,9,2025,2025-09,DEPT-06,PERS,5460.3
2025,1,10,2024,2024-10,DEPT-06,OPS,566.2
2025,2,11,2024,2024-11,DEPT-06,OPS,689.6
2025,3,12,2024,2024-12,DEPT-06,OPS,952.9
